source,t,rel_t,x,y,yaw_rad,yaw_deg,rel_x,rel_y,rel_yaw_deg,vx,wz
rtabmap,1780714383.963253498,0.000000000,0.000000000,0.000000000,-0.081530699,-4.671365,0.000000000,0.000000000,0.000000,0.000000000,0.000000000
rtabmap,1780714383.996560335,0.033306837,0.000077732,0.000300137,-0.081556347,-4.672834,0.000053031,0.000305471,-0.001470,0.001592197,-0.000769964
wheel,1780714384.168850422,0.000000000,0.000000000,0.000000000,0.000000000,0.000000,0.000000000,0.000000000,0.000000,0.000000458,-0.000035396
wheel,1780714384.188817739,0.019967318,0.000000000,0.000000000,0.000000000,0.000000,0.000000000,0.000000000,0.000000,0.000000435,-0.000035042
wheel,1780714384.208795071,0.039944649,0.000000000,0.000000000,0.000000000,0.000000,0.000000000,0.000000000,0.000000,0.000000414,-0.000034692
wheel,1780714384.228805065,0.059954643,0.000000000,0.000000000,0.000000000,0.000000,0.000000000,0.000000000,0.000000,0.000000393,-0.000034345
wheel,1780714384.248744726,0.079894304,0.000000000,0.000000000,0.000000000,0.000000,0.000000000,0.000000000,0.000000,0.000000373,-0.000034001
rtabmap,1780714384.263216734,0.299963236,-0.000072753,-0.000327707,-0.081537779,-4.671771,-0.000045823,-0.000332544,-0.000406,-0.000370653,0.000069628
wheel,1780714384.268805027,0.099954605,0.000000000,0.000000000,0.000000000,0.000000,0.000000000,0.000000000,0.000000,0.000000355,-0.000033661
wheel,1780714384.288787365,0.119936943,0.000000000,0.000000000,0.000000000,0.000000,0.000000000,0.000000000,0.000000,0.000000337,-0.000033325
wheel,1780714384.308799982,0.139949560,-0.000801505,0.000000185,-0.000462629,-0.026507,-0.000801505,0.000000185,-0.026507,-0.002002060,-0.000264146
wheel,1780714384.328820229,0.159969807,-0.001748738,0.000000405,0.000000000,0.000000,-0.001748738,0.000000405,0.000000,-0.004268152,-0.000030375
wheel,1780714384.348775625,0.179925203,-0.003351748,0.000001146,-0.000925258,-0.053013,-0.003351748,0.000001146,-0.053013,-0.008071323,-0.000493745
wheel,1780714384.371574402,0.202723980,-0.003351748,0.000001146,-0.000925258,-0.053013,-0.003351748,0.000001146,-0.053013,-0.007667757,-0.000488808
wheel,1780714384.388996601,0.220146179,-0.010711016,0.000009658,-0.001387887,-0.079520,-0.010711016,0.000009658,-0.079520,-0.028404760,-0.000749460
wheel,1780714384.409195423,0.240345001,-0.013698442,0.000013113,-0.000925258,-0.053013,-0.013698442,0.000013113,-0.053013,-0.034380188,-0.000512908
wheel,1780714384.428800344,0.259949923,-0.018070286,0.000017158,-0.000925258,-0.053013,-0.018070286,0.000017158,-0.053013,-0.043812538,-0.000507779
wheel,1780714384.448802471,0.279952049,-0.023025044,0.000019450,-0.000000000,-0.000000,-0.023025044,0.000019450,-0.000000,-0.054006752,-0.000040149
wheel,1780714384.468773365,0.299922943,-0.027834072,0.000023900,-0.001850517,-0.106027,-0.027834072,0.000023900,-0.106027,-0.063343637,-0.000966133
wheel,1780714384.488819838,0.319969416,-0.027834072,0.000023900,-0.001850517,-0.106027,-0.027834072,0.000023900,-0.106027,-0.060176455,-0.000956472
wheel,1780714384.508769751,0.339919329,-0.039200840,0.000050193,-0.002775775,-0.159040,-0.039200840,0.000050193,-0.159040,-0.085646784,-0.001410548
wheel,1780714384.528796673,0.359946251,-0.045248532,0.000068379,-0.003238404,-0.185547,-0.045248532,0.000068379,-0.185547,-0.096464498,-0.001627463
rtabmap,1780714384.530013800,0.566760302,0.025128186,-0.006167313,-0.076670683,-4.392907,0.025546984,-0.004100377,0.278458,0.095926128,0.018242702
wheel,1780714384.548974514,0.380124092,-0.051441943,0.000089868,-0.003701033,-0.212054,-0.051441943,0.000089868,-0.212054,-0.106988606,-0.001840467
wheel,1780714384.568787336,0.399936914,-0.056833848,0.000109824,-0.003701033,-0.212054,-0.056833848,0.000109824,-0.212054,-0.115250967,-0.001822062
wheel,1780714384.589247942,0.420397520,-0.056833848,0.000109824,-0.003701033,-0.212054,-0.056833848,0.000109824,-0.212054,-0.109488419,-0.001803842
wheel,1780714384.608788729,0.439938307,-0.067690514,0.000152516,-0.004163662,-0.238560,-0.067690514,0.000152516,-0.238560,-0.131793374,-0.002022551
wheel,1780714384.628869772,0.460019350,-0.073082399,0.000177461,-0.005088921,-0.291574,-0.073082399,0.000177461,-0.291574,-0.138630914,-0.002463148
wheel,1780714384.648787260,0.479936838,-0.078619999,0.000205642,-0.005088921,-0.291574,-0.078619999,0.000205642,-0.291574,-0.145600399,-0.002438516
wheel,1780714384.669932365,0.501081944,-0.078619999,0.000205642,-0.005088921,-0.291574,-0.078619999,0.000205642,-0.291574,-0.138320379,-0.002414131
wheel,1780714384.688820839,0.519970417,-0.084594762,0.000238811,-0.006014179,-0.344587,-0.084594762,0.000238811,-0.344587,-0.147222898,-0.002879917
wheel,1780714384.708765745,0.539915323,-0.095815597,0.000311487,-0.006939437,-0.397600,-0.095815597,0.000311487,-0.397600,-0.167988220,-0.003314964
wheel,1780714384.729390860,0.560540438,-0.101498841,0.000353556,-0.007864696,-0.450614,-0.101498841,0.000353556,-0.450614,-0.173369059,-0.003730500
wheel,1780714384.748756647,0.579906225,-0.107254915,0.000400158,-0.008327325,-0.477121,-0.107254915,0.000400158,-0.477121,-0.179559619,-0.003932038
wheel,1780714384.768895388,0.600044966,-0.112355295,0.000433193,-0.004626292,-0.265067,-0.112355295,0.000433193,-0.265067,-0.183244708,-0.002054993
wheel,1780714384.788944483,0.620094061,-0.112355295,0.000433193,-0.004626292,-0.265067,-0.112355295,0.000433193,-0.265067,-0.174082473,-0.002034443
wheel,1780714384.810203314,0.641352892,-0.120807352,0.000487936,-0.008327325,-0.477121,-0.120807352,0.000487936,-0.477121,-0.185253241,-0.003754647
wheel,1780714384.828766346,0.659915924,-0.122920408,0.000491357,0.005088921,0.291574,-0.122920408,0.000491357,0.291574,-0.181681864,0.003509928
wheel,1780714384.853365660,0.684515238,-0.129842474,0.000508970,-0.010177841,-0.583147,-0.129842474,0.000508970,-0.583147,-0.186668540,-0.002731827
wheel,1780714384.868801594,0.699951172,-0.133339801,0.000541331,-0.008327325,-0.477121,-0.133339801,0.000541331,-0.477121,-0.188668147,-0.001505246
wheel,1780714384.888877392,0.720026970,-0.133339801,0.000541331,-0.008327325,-0.477121,-0.133339801,0.000541331,-0.477121,-0.179234740,-0.001490193
wheel,1780714384.908758640,0.739908218,-0.142738846,0.000630473,-0.010640471,-0.609654,-0.142738846,0.000630473,-0.609654,-0.193912598,-0.002638800
wheel,1780714384.928777933,0.759927511,-0.147256263,0.000668092,-0.006014179,-0.344587,-0.147256263,0.000668092,-0.344587,-0.195498944,-0.000301716
rtabmap,1780714384.929922104,0.966668606,0.135260135,-0.011383535,-0.072393118,-4.147820,0.135737909,-0.000330082,0.523545,0.275583208,0.010696421
wheel,1780714384.949327230,0.780476809,-0.151555161,0.000694941,-0.006476808,-0.371094,-0.151555161,0.000694941,-0.371094,-0.196185013,-0.000523849
wheel,1780714384.970535755,0.801685333,-0.156436960,0.000725430,-0.006014179,-0.344587,-0.156436960,0.000725430,-0.344587,-0.197885035,-0.000300476
wheel,1780714384.988770485,0.819920063,-0.156436960,0.000725430,-0.006014179,-0.344587,-0.156436960,0.000725430,-0.344587,-0.187990784,-0.000297472
wheel,1780714385.008771896,0.839921474,-0.166783412,0.000797230,-0.007864696,-0.450614,-0.166783412,0.000797230,-0.450614,-0.204457097,-0.001219723
wheel,1780714385.031165123,0.862314701,-0.172029464,0.000838490,-0.007864696,-0.450614,-0.172029464,0.000838490,-0.450614,-0.205948209,-0.001207526
wheel,1780714385.049231529,0.880381107,-0.177202645,0.000880373,-0.008327325,-0.477121,-0.177202645,0.000880373,-0.477121,-0.209967263,-0.001451502
wheel,1780714385.068791389,0.899940968,-0.182230084,0.000923402,-0.008789954,-0.503627,-0.182230084,0.000923402,-0.503627,-0.212323607,-0.001673558
wheel,1780714385.090234995,0.921384573,-0.182230084,0.000923402,-0.008789954,-0.503627,-0.182230084,0.000923402,-0.503627,-0.201707427,-0.001656823
wheel,1780714385.108781576,0.939931154,-0.192139217,0.001010505,-0.008789954,-0.503627,-0.192139217,0.001010505,-0.503627,-0.218328340,-0.001640255
wheel,1780714385.129282713,0.960432291,-0.192139217,0.001010505,-0.008789954,-0.503627,-0.192139217,0.001010505,-0.503627,-0.207411923,-0.001623852
wheel,1780714385.148768187,0.979917765,-0.201975470,0.001099243,-0.009252583,-0.530134,-0.201975470,0.001099243,-0.530134,-0.222273980,-0.001844958
wheel,1780714385.168789625,0.999939203,-0.206930056,0.001140502,-0.007402067,-0.424107,-0.206930056,0.001140502,-0.424107,-0.223533913,-0.000902241
wheel,1780714385.188952446,1.020102024,-0.206930056,0.001140502,-0.007402067,-0.424107,-0.206930056,0.001140502,-0.424107,-0.212357217,-0.000893218
wheel,1780714385.208798885,1.039948463,-0.216693609,0.001208257,-0.006476808,-0.371094,-0.216693609,0.001208257,-0.371094,-0.226357805,-0.000417696
wheel,1780714385.229091644,1.060241222,-0.221648264,0.001240348,-0.006476808,-0.371094,-0.221648264,0.001240348,-0.371094,-0.227240080,-0.000413519
wheel,1780714385.248783350,1.079932928,-0.226675773,0.001274073,-0.006939437,-0.397600,-0.226675773,0.001274073,-0.397600,-0.228640978,-0.000644266
wheel,1780714385.268842936,1.099992514,-0.231921861,0.001310479,-0.006939437,-0.397600,-0.231921861,0.001310479,-0.397600,-0.230294372,-0.000637823
wheel,1780714385.288801908,1.119951487,-0.231921861,0.001310479,-0.006939437,-0.397600,-0.231921861,0.001310479,-0.397600,-0.218779653,-0.000631445
wheel,1780714385.308784723,1.139934301,-0.241685382,0.001382750,-0.007864696,-0.450614,-0.241685382,0.001382750,-0.450614,-0.232281048,-0.001088346
wheel,1780714385.328773975,1.159923553,-0.246494246,0.001422796,-0.008789954,-0.503627,-0.246494246,0.001422796,-0.503627,-0.232691159,-0.001540152
wheel,1780714385.348783970,1.179933548,-0.251521663,0.001468151,-0.009252583,-0.530134,-0.251521663,0.001468151,-0.530134,-0.233617883,-0.001755922
rtabmap,1780714385.363234043,1.399980545,0.247967958,-0.018510994,-0.068769496,-3.940202,0.248651805,0.001745107,0.731163,0.260616302,0.008362597
wheel,1780714385.370750427,1.201900005,-0.256257616,0.001513068,-0.009715212,-0.556641,-0.256257616,0.001513068,-0.556641,-0.232718492,-0.001948991
wheel,1780714385.388757467,1.219907045,-0.256257616,0.001513068,-0.009715212,-0.556641,-0.256257616,0.001513068,-0.556641,-0.221082567,-0.001929501
wheel,1780714385.410021544,1.241171122,-0.266166665,0.001609339,-0.009715212,-0.556641,-0.266166665,0.001609339,-0.556641,-0.233328991,-0.001910206
wheel,1780714385.428780556,1.259930134,-0.271266911,0.001658891,-0.009715212,-0.556641,-0.271266911,0.001658891,-0.556641,-0.235260242,-0.001891104
wheel,1780714385.448782444,1.279932022,-0.276658599,0.001711274,-0.009715212,-0.556641,-0.276658599,0.001711274,-0.556641,-0.236974530,-0.001872193
wheel,1780714385.468786716,1.299936295,-0.281394531,0.001758381,-0.010177841,-0.583147,-0.281394531,0.001758381,-0.583147,-0.236963830,-0.002084739
wheel,1780714385.488881826,1.320031404,-0.281394531,0.001758381,-0.010177841,-0.583147,-0.281394531,0.001758381,-0.583147,-0.225115639,-0.002063891
wheel,1780714385.508770227,1.339919806,-0.291522041,0.001868490,-0.011565729,-0.662667,-0.291522041,0.001868490,-0.662667,-0.239322513,-0.002741098
wheel,1780714385.528813839,1.359963417,-0.296549314,0.001927800,-0.012028358,-0.689174,-0.296549314,0.001927800,-0.689174,-0.239898543,-0.002944507
wheel,1780714385.548950434,1.380100012,-0.301139407,0.001984075,-0.012490987,-0.715681,-0.301139407,0.001984075,-0.715681,-0.239307129,-0.003144913
wheel,1780714385.568777323,1.399926901,-0.306166622,0.002048037,-0.012953616,-0.742188,-0.306166622,0.002048037,-0.742188,-0.240014018,-0.003346678
wheel,1780714385.589318037,1.420467615,-0.306166622,0.002048037,-0.012953616,-0.742188,-0.306166622,0.002048037,-0.742188,-0.228013317,-0.003313211
wheel,1780714385.608781576,1.439931154,-0.315710989,0.002173886,-0.013416246,-0.768694,-0.315710989,0.002173886,-0.768694,-0.241111454,-0.003517557
wheel,1780714385.629868507,1.461018085,-0.320883890,0.002242094,-0.012953616,-0.742188,-0.320883890,0.002242094,-0.742188,-0.241323020,-0.003262982
wheel,1780714385.648810387,1.479959965,-0.325692516,0.002304387,-0.012953616,-0.742188,-0.325692516,0.002304387,-0.742188,-0.241952161,-0.003230353
wheel,1780714385.668797970,1.499947548,-0.330646859,0.002368567,-0.012953616,-0.742188,-0.330646859,0.002368567,-0.742188,-0.242249587,-0.003198049
wheel,1780714385.689043760,1.520193338,-0.330646859,0.002368567,-0.012953616,-0.742188,-0.330646859,0.002368567,-0.742188,-0.230137108,-0.003166069
rtabmap,1780714385.696673870,1.733420372,0.339078814,-0.023862321,-0.065462119,-3.750703,0.339895823,0.003831660,0.920662,0.273702174,0.009918945
wheel,1780714385.710262537,1.541412115,-0.340409828,0.002495040,-0.012953616,-0.742188,-0.340409828,0.002495040,-0.742188,-0.241629666,-0.003134408
wheel,1780714385.728790283,1.559939861,-0.340409828,0.002495040,-0.012953616,-0.742188,-0.340409828,0.002495040,-0.742188,-0.229548183,-0.003103064
wheel,1780714385.752259970,1.583409548,-0.351338589,0.002631558,-0.012028358,-0.689174,-0.351338589,0.002631558,-0.689174,-0.241356963,-0.002677770
wheel,1780714385.768945932,1.600095510,-0.351338589,0.002631558,-0.012028358,-0.689174,-0.351338589,0.002631558,-0.689174,-0.229289115,-0.002650992
wheel,1780714385.790132046,1.621281624,-0.355564401,0.002682390,-0.012028358,-0.689174,-0.355564401,0.002682390,-0.689174,-0.227798338,-0.002624482
wheel,1780714385.808792830,1.639942408,-0.364963052,0.002806318,-0.014341504,-0.821708,-0.364963052,0.002806318,-0.821708,-0.241598976,-0.003838082
wheel,1780714385.829086304,1.660235882,-0.369990174,0.002877256,-0.013878875,-0.795201,-0.369990174,0.002877256,-0.795201,-0.241905879,-0.003571740
wheel,1780714385.848791361,1.679940939,-0.375090169,0.002948043,-0.013878875,-0.795201,-0.375090169,0.002948043,-0.795201,-0.242763003,-0.003536023
wheel,1780714385.868817091,1.699966669,-0.379680179,0.003010689,-0.013416246,-0.768694,-0.379680179,0.003010689,-0.768694,-0.242079247,-0.003269785
wheel,1780714385.888862610,1.720012188,-0.379680179,0.003010689,-0.013416246,-0.768694,-0.379680179,0.003010689,-0.768694,-0.229975285,-0.003237088
wheel,1780714385.908761024,1.739910603,-0.389588864,0.003139049,-0.012490987,-0.715681,-0.389588864,0.003139049,-0.715681,-0.243377086,-0.002739720
wheel,1780714385.928784847,1.759934425,-0.394543236,0.003200938,-0.012490987,-0.715681,-0.394543236,0.003200938,-0.715681,-0.243582011,-0.002712323
wheel,1780714385.948786974,1.779936552,-0.399351891,0.003261006,-0.012490987,-0.715681,-0.399351891,0.003261006,-0.715681,-0.243424064,-0.002685200
wheel,1780714385.968770981,1.799920559,-0.404524823,0.003326821,-0.012953616,-0.742188,-0.404524823,0.003326821,-0.742188,-0.244195661,-0.002889831
wheel,1780714385.988771677,1.819921255,-0.404524823,0.003326821,-0.012953616,-0.742188,-0.404524823,0.003326821,-0.742188,-0.231985878,-0.002860933
rtabmap,1780714385.996855497,2.033601999,0.408386499,-0.027839975,-0.064665628,-3.705068,0.409297225,0.005511664,0.966297,0.231258318,0.002653361
wheel,1780714386.008780479,1.839930058,-0.413996243,0.003458282,-0.014804133,-0.848214,-0.413996243,0.003458282,-0.848214,-0.244057842,-0.003757208
wheel,1780714386.028775454,1.859925032,-0.418877585,0.003531681,-0.015266762,-0.874721,-0.418877585,0.003531681,-0.874721,-0.244060861,-0.003950972
wheel,1780714386.048893452,1.880043030,-0.424195947,0.003619034,-0.017579908,-1.007255,-0.424195947,0.003619034,-1.007255,-0.245080968,-0.005061552
wheel,1780714386.070460081,1.901609659,-0.428785765,0.003694421,-0.015266762,-0.874721,-0.428785765,0.003694421,-0.874721,-0.243468198,-0.003938497
wheel,1780714386.088799715,1.919949293,-0.428785765,0.003694421,-0.015266762,-0.874721,-0.428785765,0.003694421,-0.874721,-0.231294788,-0.003899112
wheel,1780714386.108789444,1.939939022,-0.428785765,0.003694421,-0.015266762,-0.874721,-0.428785765,0.003694421,-0.874721,-0.219730049,-0.003860121
wheel,1780714386.129564285,1.960713863,-0.444304063,0.003927763,-0.014804133,-0.848214,-0.444304063,0.003927763,-0.848214,-0.246101688,-0.003598802
wheel,1780714386.148800135,1.979949713,-0.448529717,0.003990324,-0.014804133,-0.848214,-0.448529717,0.003990324,-0.848214,-0.244780654,-0.003562814
wheel,1780714386.168823957,1.999973536,-0.448529717,0.003990324,-0.014804133,-0.848214,-0.448529717,0.003990324,-0.848214,-0.232541621,-0.003527186
wheel,1780714386.188832045,2.019981623,-0.459385240,0.004153554,-0.015266762,-0.874721,-0.459385240,0.004153554,-0.874721,-0.248051912,-0.003723190
wheel,1780714386.208816290,2.039965868,-0.463173704,0.004213150,-0.016192021,-0.927734,-0.463173704,0.004213150,-0.927734,-0.245127080,-0.004148852
wheel,1780714386.228887796,2.060037374,-0.468127775,0.004295665,-0.017117279,-0.980748,-0.468127775,0.004295665,-0.980748,-0.245215252,-0.004568411
wheel,1780714386.248874903,2.080024481,-0.473008934,0.004380355,-0.017579908,-1.007255,-0.473008934,0.004380355,-1.007255,-0.245171616,-0.004754276
wheel,1780714386.269175529,2.100325108,-0.478035759,0.004469899,-0.018042537,-1.033761,-0.478035759,0.004469899,-1.033761,-0.245289564,-0.004934505
wheel,1780714386.290248871,2.121398449,-0.478035759,0.004469899,-0.018042537,-1.033761,-0.478035759,0.004469899,-1.033761,-0.233025085,-0.004885160
wheel,1780714386.313781023,2.144930601,-0.487943579,0.004653265,-0.018967795,-1.086775,-0.487943579,0.004653265,-1.086775,-0.242431448,-0.005229541
wheel,1780714386.329364538,2.160514116,-0.493043192,0.004747645,-0.018042537,-1.033761,-0.493043192,0.004747645,-1.033761,-0.246673130,-0.004583567
rtabmap,1780714386.330101013,2.366847515,0.494794190,-0.032974225,-0.060076874,-3.442151,0.495836023,0.007431547,1.229214,0.259744883,0.013769892
wheel,1780714386.349016190,2.180165768,-0.497997144,0.004837037,-0.018042537,-1.033761,-0.497997144,0.004837037,-1.033761,-0.246945177,-0.004537732
wheel,1780714386.368818283,2.199967861,-0.502951096,0.004926428,-0.018042537,-1.033761,-0.502951096,0.004926428,-1.033761,-0.247122635,-0.004492354
wheel,1780714386.388771296,2.219920874,-0.502951096,0.004926428,-0.018042537,-1.033761,-0.502951096,0.004926428,-1.033761,-0.234766503,-0.004447431
wheel,1780714386.410615683,2.241765261,-0.512858916,0.005109795,-0.018967795,-1.086775,-0.512858916,0.005109795,-1.086775,-0.245710492,-0.004826529
wheel,1780714386.428785324,2.259934902,-0.517739910,0.005203518,-0.019430425,-1.113281,-0.517739910,0.005203518,-1.113281,-0.246860407,-0.005032904
wheel,1780714386.450124025,2.281273603,-0.522912261,0.005305228,-0.019893054,-1.139788,-0.522912261,0.005305228,-1.139788,-0.246638700,-0.005199365
wheel,1780714386.470446825,2.301596403,-0.527647423,0.005402725,-0.021280941,-1.219308,-0.527647423,0.005402725,-1.219308,-0.245958701,-0.005830269
wheel,1780714386.490223169,2.321372747,-0.527647423,0.005402725,-0.021280941,-1.219308,-0.527647423,0.005402725,-1.219308,-0.233660766,-0.005771966
wheel,1780714386.508980274,2.340129852,-0.537336105,0.005611182,-0.021743570,-1.245815,-0.537336105,0.005611182,-1.245815,-0.247813360,-0.005960917
wheel,1780714386.530236959,2.361386538,-0.537336105,0.005611182,-0.021743570,-1.245815,-0.537336105,0.005611182,-1.245815,-0.235422692,-0.005901308
wheel,1780714386.548793316,2.379942894,-0.548263136,0.005848812,-0.021743570,-1.245815,-0.548263136,0.005848812,-1.245815,-0.253097936,-0.005842295
wheel,1780714386.568872452,2.400022030,-0.552196867,0.005934359,-0.021743570,-1.245815,-0.552196867,0.005934359,-1.245815,-0.250243949,-0.005783872
wheel,1780714386.589097738,2.420247316,-0.552196867,0.005934359,-0.021743570,-1.245815,-0.552196867,0.005934359,-1.245815,-0.237731752,-0.005726033
wheel,1780714386.608766794,2.439916372,-0.562104041,0.006149810,-0.021743570,-1.245815,-0.562104041,0.006149810,-1.245815,-0.251033653,-0.005668773
wheel,1780714386.628803015,2.459952593,-0.567057628,0.006257536,-0.021743570,-1.245815,-0.567057628,0.006257536,-1.245815,-0.250846915,-0.005612085
rtabmap,1780714386.630333185,2.667079687,0.574404776,-0.034056678,-0.057859963,-3.315132,0.575270316,0.012836207,1.356233,0.264901459,0.007383989
wheel,1780714386.648803949,2.479953527,-0.571792650,0.006361604,-0.022206200,-1.272322,-0.571792650,0.006361604,-1.272322,-0.250145984,-0.005787298
wheel,1780714386.668809652,2.499959230,-0.576673316,0.006471133,-0.022668829,-1.298828,-0.576673316,0.006471133,-1.298828,-0.249839650,-0.005960668
wheel,1780714386.688819408,2.519968987,-0.576673316,0.006471133,-0.022668829,-1.298828,-0.576673316,0.006471133,-1.298828,-0.237347667,-0.005901062
wheel,1780714386.708761454,2.539911032,-0.586507492,0.006691824,-0.022206200,-1.272322,-0.586507492,0.006691824,-1.272322,-0.250141024,-0.005610087
wheel,1780714386.730262995,2.561412573,-0.591898106,0.006811549,-0.022206200,-1.272322,-0.591898106,0.006811549,-1.272322,-0.250175674,-0.005553986
wheel,1780714386.749173164,2.580322742,-0.596414565,0.006911859,-0.022206200,-1.272322,-0.596414565,0.006911859,-1.272322,-0.249611265,-0.005498446
wheel,1780714386.768791199,2.599940777,-0.601368102,0.007021876,-0.022206200,-1.272322,-0.601368102,0.007021876,-1.272322,-0.249759232,-0.005443461
wheel,1780714386.788769722,2.619919300,-0.601368102,0.007021876,-0.022206200,-1.272322,-0.601368102,0.007021876,-1.272322,-0.237271270,-0.005389027
wheel,1780714386.808792591,2.639942169,-0.611275276,0.007237327,-0.021280941,-1.219308,-0.611275276,0.007237327,-1.219308,-0.250155266,-0.004872997
wheel,1780714386.828762531,2.659912109,-0.616228913,0.007342761,-0.021280941,-1.219308,-0.616228913,0.007342761,-1.219308,-0.250053044,-0.004824267
wheel,1780714386.848791599,2.679941177,-0.621473939,0.007454397,-0.021280941,-1.219308,-0.621473939,0.007454397,-1.219308,-0.250661095,-0.004776025
wheel,1780714386.868779421,2.699928999,-0.626136185,0.007553629,-0.021280941,-1.219308,-0.626136185,0.007553629,-1.219308,-0.249779778,-0.004728264
wheel,1780714386.888756990,2.719906569,-0.628904805,0.007588214,-0.003701033,-0.212054,-0.628904805,0.007588214,-0.212054,-0.244220319,0.004118421
wheel,1780714386.908958197,2.740107775,-0.628904805,0.007588214,-0.003701033,-0.212054,-0.628904805,0.007588214,-0.212054,-0.232009303,0.004077237
wheel,1780714386.929049730,2.760199308,-0.641363482,0.007752490,-0.022668829,-1.298828,-0.641363482,0.007752490,-1.298828,-0.251428473,-0.005407924
wheel,1780714386.948838472,2.779988050,-0.645734204,0.007851586,-0.022668829,-1.298828,-0.645734204,0.007851586,-1.298828,-0.249902014,-0.005353845
rtabmap,1780714386.963479280,3.000225782,0.657780886,-0.036360722,-0.056917056,-3.261107,0.658557110,0.017330001,1.410258,0.250249952,0.002830338
wheel,1780714386.968778133,2.799927711,-0.650687689,0.007963895,-0.022668829,-1.298828,-0.650687689,0.007963895,-1.298828,-0.249827580,-0.005300307
wheel,1780714386.988837004,2.819986582,-0.650687689,0.007963895,-0.022668829,-1.298828,-0.650687689,0.007963895,-1.298828,-0.237336201,-0.005247303
wheel,1780714387.009228706,2.840378284,-0.660885933,0.008199838,-0.023594087,-1.351842,-0.660885933,0.008199838,-1.351842,-0.250482241,-0.005648578
wheel,1780714387.028819561,2.859969139,-0.665620755,0.008312668,-0.024056716,-1.378348,-0.665620755,0.008312668,-1.378348,-0.250047297,-0.005828267
wheel,1780714387.048797607,2.879947186,-0.670792694,0.008433521,-0.022668829,-1.298828,-0.670792694,0.008433521,-1.298828,-0.250492366,-0.005075286
wheel,1780714387.068771839,2.899921417,-0.675527516,0.008546351,-0.024981975,-1.431362,-0.675527516,0.008546351,-1.431362,-0.249821881,-0.006182446
wheel,1780714387.089814663,2.920964241,-0.675527516,0.008546351,-0.024981975,-1.431362,-0.675527516,0.008546351,-1.431362,-0.237330787,-0.006120622
wheel,1780714387.108788013,2.939937592,-0.685579506,0.008802175,-0.025907233,-1.484375,-0.685579506,0.008802175,-1.484375,-0.251951268,-0.006546869
wheel,1780714387.129883289,2.961032867,-0.690532601,0.008930525,-0.025907233,-1.484375,-0.690532601,0.008930525,-1.484375,-0.251101982,-0.006481401
wheel,1780714387.148746729,2.979896307,-0.695412828,0.009058116,-0.026369862,-1.510882,-0.695412828,0.009058116,-1.510882,-0.251482074,-0.006661745
wheel,1780714387.168900013,3.000049591,-0.700365863,0.009188757,-0.026369862,-1.510882,-0.700365863,0.009188757,-1.510882,-0.251200943,-0.006595128
